t, ni, rep, g, s, ph, d, rank, p, fitness, extra, genes, DateTime, mil
00:00:00:00.120, 00:00:00:00.002, 57, 75, 0.6250000, R, 1.00e+00, 5, 0.00000000000000000, 8.60000000000000000e+01, , 1101 0110 1111 1111 1111 1111 1111 0101 1111 1111 1011 1111 1110 1101 1111 1111 1111 1111 1011 1111 0110 1010 1111 1110 1111, Mon Apr 27 20:18:01 CST 2026, 120
00:00:00:00.125, 00:00:00:00.002, 57, 87, 0.6960000, R, 1.00e+00, 3, 0.00000000000000000, 8.70000000000000000e+01, , 1101 0110 1111 1111 1111 1111 1111 0101 1111 1111 1011 1111 1110 1101 1111 1111 1111 1111 1011 1111 0110 1110 1111 1110 1111, Mon Apr 27 20:18:01 CST 2026, 125
00:00:00:00.132, 00:00:00:00.002, 57, 96, 0.7272727, M, 1.00e+00, 2, 0.02511612770301124, 8.80000000000000000e+01, , 1101 0110 1111 1111 1111 1111 1111 0101 1111 1111 1011 1111 1110 1101 1111 1111 1111 1111 1011 1111 0111 1110 1111 1110 1111, Mon Apr 27 20:18:01 CST 2026, 132
00:00:00:00.136, 00:00:00:00.000, 57, 99, 0.7279412, R, 1.00e+00, 2, 0.00000000000000000, 8.90000000000000000e+01, , 1101 0110 1111 1111 1111 1111 1111 1101 1111 1111 1011 1111 1110 1101 1111 1111 1111 1111 1011 1111 0111 1110 1111 1110 1111, Mon Apr 27 20:18:01 CST 2026, 136
00:00:00:00.142, 00:00:00:00.000, 57, 101, 0.7112676, R, 3.00e+00, 4, 0.00000000000000000, 9.20000000000000000e+01, , 1101 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1101 1111 1111 1111 1111 1011 1111 0111 1110 1111 1110 1111, Mon Apr 27 20:18:01 CST 2026, 142
00:00:00:00.151, 00:00:00:00.004, 57, 123, 0.8145695, R, 1.00e+00, 3, 0.00000000000000000, 9.30000000000000000e+01, , 1101 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1101 1111 1111 1111 1111 1111 1111 0111 1110 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 151
00:00:00:00.156, 00:00:00:00.003, 57, 139, 0.8910257, R, 1.00e+00, 2, 0.00000000000000000, 9.40000000000000000e+01, , 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1101 1111 1111 1111 1111 1111 1111 0111 1110 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 156
00:00:00:00.168, 00:00:00:00.005, 57, 166, 0.9880952, M, 5.00e+00, 4, 0.06308198707939691, 9.50000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1101 1101 1111 1111 1111 1111 1110 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 168
00:00:00:00.176, 00:00:00:00.006, 57, 206, 1.1704545, M, 3.00e+00, 2, 0.02511612770301124, 9.60000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1011 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 176
00:00:00:00.180, 00:00:00:00.001, 57, 207, 1.1500000, R, 1.00e+00, 3, 0.00000000000000000, 9.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 180
00:00:00:00.186, 00:00:00:00.004, 57, 232, 1.2473118, M, 1.00e+00, 1, 0.01000000000000000, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 186
00:00:00:00.192, 00:00:00:00.001, 57, 243, 1.2656250, R, 1.00e+00, 3, 0.00000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111, Mon Apr 27 20:18:02 CST 2026, 192
00:00:00:00.203, 00:00:00:00.007, 57, 290, 1.4285715, M, 1.00e+00, 1, 0.01000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 203
00:00:00:00.208, 00:00:00:00.000, 57, 291, 1.3990384, L, 0.00e+00, 1, 0.01000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 208
00:00:00:00.002, 00:00:00:00.000, 58, 1, 0.5000000, S, 0.00e+00, 0, 0.00000000000000000, 6.10000000000000000e+01, , 1011 0111 0100 1011 1110 0111 0101 0110 1110 1110 1011 1011 1010 1110 0001 1010 0111 1101 0010 1010 0110 0101 1111 1100 0110, Mon Apr 27 20:18:02 CST 2026, 2
00:00:00:00.005, 00:00:00:00.003, 58, 1, 0.2000000, R, 2.20e+01, 2, 0.00000000000000000, 6.30000000000000000e+01, , 1011 0111 0111 1011 1110 0011 0101 0111 1000 1110 1011 1111 1110 1100 0001 1111 1101 1100 0000 1001 0110 1101 1101 1101 1100, Mon Apr 27 20:18:02 CST 2026, 5
00:00:00:00.010, 00:00:00:00.002, 58, 3, 0.3000000, R, 5.30e+01, 16, 0.00000000000000000, 6.60000000000000000e+01, , 0100 1011 1101 0111 1110 1111 1011 0110 0101 1111 1001 1010 1000 1101 0011 1101 1011 0111 1011 1110 1101 1010 1111 0110 0011, Mon Apr 27 20:18:02 CST 2026, 10
00:00:00:00.014, 00:00:00:00.001, 58, 5, 0.3571429, R, 2.80e+01, 3, 0.00000000000000000, 7.00000000000000000e+01, , 1101 1011 0101 1111 1110 0111 1111 0111 0100 1110 1001 1110 1011 1101 0000 1101 1001 1101 1001 1100 1111 1111 1111 1101 1110, Mon Apr 27 20:18:02 CST 2026, 14
00:00:00:00.017, 00:00:00:00.000, 58, 7, 0.4117647, R, 1.10e+01, 3, 0.00000000000000000, 7.50000000000000000e+01, , 1110 1011 1101 0111 1110 1111 1111 0111 0100 1111 1001 1110 1011 1101 0010 1101 1001 1111 1011 1100 1101 1111 1111 1111 1110, Mon Apr 27 20:18:02 CST 2026, 17
00:00:00:00.021, 00:00:00:00.001, 58, 10, 0.4761905, M, 9.00e+00, 2, 0.02511612770301124, 7.60000000000000000e+01, , 1110 1011 0101 1111 1111 1111 1111 0111 1100 1110 1001 1110 1011 1101 1010 1101 0001 1101 1011 1100 1111 1111 1111 1111 1110, Mon Apr 27 20:18:02 CST 2026, 21
00:00:00:00.024, 00:00:00:00.000, 58, 11, 0.4583333, R, 3.00e+00, 3, 0.00000000000000000, 7.70000000000000000e+01, , 1110 1011 0101 1111 1111 1111 1111 0111 0100 1111 1001 1110 1011 1101 1010 1101 0001 1111 1011 1100 1111 1111 1111 1111 1110, Mon Apr 27 20:18:02 CST 2026, 24
00:00:00:00.030, 00:00:00:00.000, 58, 13, 0.4333333, R, 1.10e+01, 4, 0.00000000000000000, 8.00000000000000000e+01, , 1110 1011 1101 1111 1111 1111 1111 0101 1100 1111 0011 1110 1011 1111 1011 1101 1001 1111 1111 1100 1101 1111 1111 1111 1100, Mon Apr 27 20:18:02 CST 2026, 30
00:00:00:00.035, 00:00:00:00.001, 58, 18, 0.5142857, M, 1.00e+00, 2, 0.02511612770301124, 8.10000000000000000e+01, , 1110 1011 1101 1111 1111 1111 1111 0101 1100 1111 0011 1110 1011 1111 1011 1101 1001 1111 1111 1100 1101 1111 1111 1111 1101, Mon Apr 27 20:18:02 CST 2026, 35
00:00:00:00.039, 00:00:00:00.001, 58, 27, 0.6923077, R, 5.00e+00, 3, 0.00000000000000000, 8.40000000000000000e+01, , 1110 1011 1101 0111 1111 1111 1111 0101 1100 1111 0011 1110 1011 1111 1011 1101 1011 1111 1111 1101 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 39
00:00:00:00.047, 00:00:00:00.005, 58, 54, 1.1489362, M, 1.00e+00, 1, 0.01000000000000000, 8.50000000000000000e+01, , 1110 1011 1101 0111 1111 1111 1111 0101 1100 1111 0011 1110 1111 1111 1011 1101 1011 1111 1111 1101 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 47
00:00:00:00.051, 00:00:00:00.001, 58, 61, 1.1960784, R, 8.00e+00, 12, 0.00000000000000000, 8.70000000000000000e+01, , 1110 1011 1111 0111 1111 1111 1111 1111 1110 1111 0011 1110 0111 1111 1011 1001 1001 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 51
00:00:00:00.055, 00:00:00:00.000, 58, 62, 1.1272727, M, 1.00e+01, 4, 0.06308198707939691, 8.90000000000000000e+01, , 1111 1011 1111 0011 1111 1111 1111 1111 1110 1111 1011 1110 1111 1111 1011 1101 1111 1111 1111 0101 1111 1111 0111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 55
00:00:00:00.059, 00:00:00:00.001, 58, 65, 1.1016949, R, 5.00e+00, 8, 0.00000000000000000, 9.00000000000000000e+01, , 1111 1011 1111 0111 1111 1111 0111 1111 1110 1111 1011 1110 1111 1111 1011 1101 1101 1111 1111 0111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 59
00:00:00:00.063, 00:00:00:00.001, 58, 67, 1.0634921, R, 2.00e+00, 2, 0.00000000000000000, 9.20000000000000000e+01, , 1111 1011 1111 0111 1111 1111 1111 1111 1110 1111 1011 1110 1111 1111 1011 1101 1111 1111 1111 0111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 63
00:00:00:00.068, 00:00:00:00.002, 58, 83, 1.2205882, R, 1.00e+00, 5, 0.00000000000000000, 9.30000000000000000e+01, , 1111 1111 1111 0111 1111 1111 1111 1111 1110 1111 1011 1110 1111 1111 1011 1101 1111 1111 1111 0111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 68
00:00:00:00.076, 00:00:00:00.004, 58, 117, 1.5394737, R, 1.00e+00, 2, 0.00000000000000000, 9.40000000000000000e+01, , 1111 1111 1111 0111 1111 1111 1111 1111 1110 1111 1011 1110 1111 1111 1011 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 76
00:00:00:00.091, 00:00:00:00.012, 58, 211, 2.3186812, R, 1.00e+00, 6, 0.00000000000000000, 9.50000000000000000e+01, , 1111 1111 1111 0111 1111 1111 1111 1111 1110 1111 1011 1111 1111 1111 1011 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 91
00:00:00:00.105, 00:00:00:00.010, 58, 278, 2.6476190, M, 1.00e+00, 2, 0.02511612770301124, 9.60000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1011 1111 1111 1111 1011 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 105
00:00:00:00.119, 00:00:00:00.011, 58, 359, 3.0168068, R, 1.00e+00, 2, 0.00000000000000000, 9.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1011 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 119
00:00:00:00.124, 00:00:00:00.002, 58, 379, 3.0564516, R, 1.00e+00, 3, 0.00000000000000000, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 124
00:00:00:00.130, 00:00:00:00.001, 58, 383, 2.9461539, R, 1.00e+00, 3, 0.00000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 130
00:00:00:00.138, 00:00:00:00.006, 58, 438, 3.1739130, M, 1.00e+00, 1, 0.01000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 138
00:00:00:00.145, 00:00:00:00.000, 58, 439, 3.0275862, L, 0.00e+00, 1, 0.01000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 145
00:00:00:00.001, 00:00:00:00.000, 59, 1, 1.0000000, S, 0.00e+00, 0, 0.00000000000000000, 6.10000000000000000e+01, , 0110 1100 0010 0101 1111 1111 0011 0011 1111 1111 1100 0001 0110 1001 1011 1111 0010 1101 0111 1011 1111 0000 1001 0011 1010, Mon Apr 27 20:18:02 CST 2026, 1
00:00:00:00.007, 00:00:00:00.006, 59, 1, 0.1428571, R, 2.60e+01, 2, 0.00000000000000000, 6.50000000000000000e+01, , 1011 1110 1100 0101 1111 1111 0100 1011 1101 1111 1000 0011 0111 1011 1011 1101 1110 1100 1101 1010 1011 1000 1001 0111 1010, Mon Apr 27 20:18:02 CST 2026, 7
00:00:00:00.012, 00:00:00:00.001, 59, 4, 0.3333333, M, 3.00e+00, 1, 0.01000000000000000, 6.60000000000000000e+01, , 1011 1110 1100 0101 1111 1111 0100 1011 1101 1111 1000 0011 0111 1011 1111 1101 1110 1100 1101 1011 1011 1000 1001 0110 1010, Mon Apr 27 20:18:02 CST 2026, 12
00:00:00:00.017, 00:00:00:00.001, 59, 7, 0.4117647, R, 2.70e+01, 15, 0.00000000000000000, 6.90000000000000000e+01, , 1011 1110 1110 0110 1110 1101 1110 1010 1001 1010 1001 1111 0110 1011 1111 0111 1110 1001 1001 1111 0011 1110 1001 0111 1111, Mon Apr 27 20:18:02 CST 2026, 17
00:00:00:00.020, 00:00:00:00.000, 59, 9, 0.4500000, R, 3.50e+01, 5, 0.00000000000000000, 7.20000000000000000e+01, , 1101 1110 1100 1101 1111 1111 1100 1011 1101 1111 0110 0011 1101 1011 1111 1101 1110 1100 0111 1011 1111 1100 1001 0110 1011, Mon Apr 27 20:18:02 CST 2026, 20
00:00:00:00.025, 00:00:00:00.001, 59, 11, 0.4400000, R, 2.70e+01, 3, 0.00000000000000000, 7.30000000000000000e+01, , 1101 0111 0100 1111 1110 1111 1000 1111 1101 1110 1110 1111 1111 1010 1110 1101 1111 1111 0110 1111 1110 0000 1010 0111 1110, Mon Apr 27 20:18:02 CST 2026, 25
00:00:00:00.030, 00:00:00:00.001, 59, 15, 0.5000000, R, 8.00e+00, 6, 0.00000000000000000, 7.50000000000000000e+01, , 1101 0110 0100 1111 1110 1111 1101 1111 1101 1110 1110 0111 1111 1010 1110 1101 1110 1111 0111 1111 1110 1100 1010 0111 1110, Mon Apr 27 20:18:02 CST 2026, 30
00:00:00:00.034, 00:00:00:00.000, 59, 17, 0.5000000, R, 1.60e+01, 3, 0.00000000000000000, 7.90000000000000000e+01, , 1101 1110 0100 1101 1110 1111 1110 1111 1111 1111 0100 1111 1111 1010 1110 1101 1010 1111 0111 1111 1110 1110 1111 1101 1111, Mon Apr 27 20:18:02 CST 2026, 34
00:00:00:00.039, 00:00:00:00.001, 59, 23, 0.5897436, R, 1.00e+00, 2, 0.00000000000000000, 8.00000000000000000e+01, , 1101 1110 0100 1111 1110 1111 1110 1111 1111 1111 0100 1111 1111 1010 1110 1101 1010 1111 0111 1111 1110 1110 1111 1101 1111, Mon Apr 27 20:18:02 CST 2026, 39
00:00:00:00.045, 00:00:00:00.001, 59, 30, 0.6666667, M, 1.00e+00, 1, 0.01000000000000000, 8.10000000000000000e+01, , 1101 1110 0100 1111 1110 1111 1110 1111 1111 1111 0100 1111 1111 1010 1110 1101 1010 1111 0111 1111 1110 1110 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 45
00:00:00:00.048, 00:00:00:00.000, 59, 33, 0.6875000, R, 1.00e+00, 3, 0.00000000000000000, 8.20000000000000000e+01, , 1101 1110 0100 1111 1110 1111 1110 1111 1111 1111 0100 1111 1111 1010 1110 1101 1010 1111 1111 1111 1110 1110 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 48
00:00:00:00.053, 00:00:00:00.002, 59, 51, 0.9622642, R, 6.00e+00, 4, 0.00000000000000000, 8.40000000000000000e+01, , 1101 1110 0101 1111 1111 1111 1111 1111 1111 1111 0100 1011 1111 1110 1110 1101 1010 1111 1111 1011 1110 1110 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 53
00:00:00:00.059, 00:00:00:00.000, 59, 53, 0.8983051, R, 1.50e+01, 6, 0.00000000000000000, 8.50000000000000000e+01, , 1111 1110 0110 1111 1110 1111 1110 1101 1111 1111 0101 1111 1111 1000 1111 1101 1010 1111 1111 1110 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 59
00:00:00:00.064, 00:00:00:00.000, 59, 55, 0.8593750, R, 9.00e+00, 2, 0.00000000000000000, 9.00000000000000000e+01, , 1111 1110 0111 1111 1111 1111 1111 1111 1111 1111 0101 1111 1111 1110 1111 1101 1010 1111 1111 1011 1111 1110 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 64
00:00:00:00.070, 00:00:00:00.002, 59, 75, 1.0714285, R, 7.00e+00, 10, 0.00000000000000000, 9.10000000000000000e+01, , 1111 1110 1111 1111 1111 1110 1111 1111 1111 1011 1101 1111 1111 1110 1111 1111 1110 1111 1111 1011 1111 1100 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 70
00:00:00:00.076, 00:00:00:00.001, 59, 81, 1.0657895, R, 1.00e+00, 4, 0.00000000000000000, 9.20000000000000000e+01, , 1111 1110 1111 1111 1111 1110 1111 1111 1111 1011 1101 1111 1111 1110 1111 1111 1110 1111 1111 1011 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 76
00:00:00:00.082, 00:00:00:00.001, 59, 88, 1.0731708, M, 1.00e+00, 3, 0.04304374044523712, 9.30000000000000000e+01, , 1111 1110 1111 1111 1111 1111 1111 1111 1111 1011 1101 1111 1111 1110 1111 1111 1110 1111 1111 1011 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 82
00:00:00:00.087, 00:00:00:00.001, 59, 95, 1.0919540, R, 1.00e+00, 8, 0.00000000000000000, 9.40000000000000000e+01, , 1111 1110 1111 1111 1111 1111 1111 1111 1111 1011 1101 1111 1111 1110 1111 1111 1110 1111 1111 1111 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 87
00:00:00:00.097, 00:00:00:00.004, 59, 126, 1.2989690, M, 1.00e+00, 1, 0.01000000000000000, 9.50000000000000000e+01, , 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1110 1111 1111 1110 1111 1111 1111 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 97
00:00:00:00.105, 00:00:00:00.005, 59, 162, 1.5428572, M, 1.00e+00, 1, 0.01000000000000000, 9.60000000000000000e+01, , 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 105
00:00:00:00.116, 00:00:00:00.005, 59, 201, 1.7327586, R, 3.00e+00, 2, 0.00000000000000000, 9.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 0111 1111 1111 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 116
00:00:00:00.120, 00:00:00:00.000, 59, 203, 1.6916667, R, 1.00e+00, 3, 0.00000000000000000, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 120
00:00:00:00.135, 00:00:00:00.009, 59, 267, 1.9777777, R, 1.00e+00, 3, 0.00000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 135
00:00:00:00.148, 00:00:00:00.007, 59, 309, 2.0878379, R, 1.00e+00, 2, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 148
00:00:00:00.153, 00:00:00:00.000, 59, 311, 2.0326798, L, 0.00e+00, 0, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:02 CST 2026, 153
00:00:00:00.001, 00:00:00:00.000, 60, 1, 1.0000000, S, 0.00e+00, 0, 0.00000000000000000, 5.90000000000000000e+01, , 1111 1111 1101 0101 0010 1011 0010 1000 0101 1110 1011 1100 1000 1101 0010 1011 1011 1000 1000 0111 1111 1101 0110 1101 1010, Mon Apr 27 20:18:02 CST 2026, 1
00:00:00:00.006, 00:00:00:00.005, 60, 1, 0.1666667, R, 2.90e+01, 2, 0.00000000000000000, 6.20000000000000000e+01, , 1101 1010 1000 1100 0110 1111 0100 1011 0100 1110 1011 0100 1001 1100 0100 1111 1101 1101 1001 0111 1111 1011 0110 1111 1110, Mon Apr 27 20:18:02 CST 2026, 6
00:00:00:00.010, 00:00:00:00.000, 60, 2, 0.2000000, M, 3.50e+01, 2, 0.02511612770301124, 6.30000000000000000e+01, , 0110 0000 1111 1111 1001 1111 1100 1011 0111 1010 1101 0100 1100 1100 1100 1111 1101 1011 1101 0000 1111 1011 1000 1001 1111, Mon Apr 27 20:18:02 CST 2026, 10
00:00:00:00.016, 00:00:00:00.000, 60, 3, 0.1875000, R, 1.50e+01, 3, 0.00000000000000000, 6.40000000000000000e+01, , 0101 0000 1110 1110 1100 1111 1100 1011 0111 1010 1101 0100 1101 1100 1100 1111 1101 1101 1101 0010 1111 1011 0010 1111 1110, Mon Apr 27 20:18:02 CST 2026, 16
00:00:00:00.021, 00:00:00:00.000, 60, 5, 0.2380952, R, 7.00e+00, 3, 0.00000000000000000, 6.70000000000000000e+01, , 0100 0000 1110 1111 1101 1111 1100 1011 0111 1010 1101 0100 1101 1110 1100 1111 1101 1001 1101 0010 1111 1011 1010 1111 1111, Mon Apr 27 20:18:02 CST 2026, 21
00:00:00:00.027, 00:00:00:00.001, 60, 11, 0.4074074, R, 1.10e+01, 13, 0.00000000000000000, 7.00000000000000000e+01, , 0101 0010 1110 1111 1100 1111 1110 1011 0111 1010 1101 1100 1111 0111 1100 1111 1101 1101 1101 0010 1011 1001 1010 1111 1111, Mon Apr 27 20:18:02 CST 2026, 27
00:00:00:00.032, 00:00:00:00.000, 60, 12, 0.3750000, M, 1.50e+01, 1, 0.01000000000000000, 7.10000000000000000e+01, , 0110 0000 1110 1111 1101 1111 1101 1011 1111 1010 1101 0100 1101 1110 1100 1111 1101 1001 1101 0010 1111 1011 1110 1111 1111, Mon Apr 27 20:18:02 CST 2026, 32
00:00:00:00.038, 00:00:00:00.000, 60, 13, 0.3421053, R, 9.00e+00, 3, 0.00000000000000000, 7.20000000000000000e+01, , 0101 0010 1110 1111 1101 1111 1101 1011 0111 1010 1101 0100 1111 1111 1100 1111 1101 1101 1101 0010 1011 1011 1010 1111 1111, Mon Apr 27 20:18:02 CST 2026, 38
00:00:00:00.041, 00:00:00:00.000, 60, 15, 0.3658537, R, 1.70e+01, 13, 0.00000000000000000, 7.30000000000000000e+01, , 0101 1110 1110 1001 1101 1111 1110 1011 1111 1010 1101 1100 1111 0111 1101 1111 1111 1101 1101 0010 1111 1010 1100 1101 1011, Mon Apr 27 20:18:02 CST 2026, 41
00:00:00:00.046, 00:00:00:00.001, 60, 18, 0.3913043, M, 9.00e+00, 3, 0.04304374044523712, 7.40000000000000000e+01, , 0001 1010 1110 1101 1101 1111 1110 1011 1101 1010 1101 0100 1111 1111 1101 1111 1111 1101 1101 0010 1111 1010 1111 1111 1011, Mon Apr 27 20:18:02 CST 2026, 46
00:00:00:00.051, 00:00:00:00.001, 60, 19, 0.3725490, R, 5.00e+00, 2, 0.00000000000000000, 7.50000000000000000e+01, , 0001 1110 1110 1101 1101 1111 1110 1011 1111 1010 1101 1100 1111 0111 1101 1111 1111 1101 1101 0010 1111 1010 1110 1111 1011, Mon Apr 27 20:18:02 CST 2026, 51
00:00:00:00.054, 00:00:00:00.000, 60, 21, 0.3888889, R, 1.30e+01, 8, 0.00000000000000000, 7.60000000000000000e+01, , 0101 1010 1110 1001 1111 1111 1110 1111 1101 1010 1101 0100 1111 1111 1111 1111 1111 1101 1101 1010 1111 1010 1111 1011 1001, Mon Apr 27 20:18:02 CST 2026, 54
00:00:00:00.060, 00:00:00:00.000, 60, 23, 0.3833333, R, 5.00e+00, 3, 0.00000000000000000, 7.70000000000000000e+01, , 0101 1010 1110 1101 1101 1111 1110 1111 1111 1010 1101 0100 1111 0111 1111 1111 1111 1101 1101 1010 1111 1010 1111 1111 1001, Mon Apr 27 20:18:02 CST 2026, 60
00:00:00:00.067, 00:00:00:00.001, 60, 27, 0.4029851, R, 6.00e+00, 4, 0.00000000000000000, 7.90000000000000000e+01, , 0101 1010 1110 1011 1111 1111 1110 1111 1101 1010 1101 0100 1111 1111 1111 1111 1111 1101 1101 1010 1111 1010 1111 1111 1101, Mon Apr 27 20:18:02 CST 2026, 67
00:00:00:00.072, 00:00:00:00.001, 60, 30, 0.4166667, M, 5.00e+00, 2, 0.02511612770301124, 8.00000000000000000e+01, , 0111 1010 1110 1011 1111 1101 1110 1111 1111 1010 1101 0100 1111 1111 1111 1111 1111 1111 1101 1010 1111 1010 1111 1111 1001, Mon Apr 27 20:18:02 CST 2026, 72
00:00:00:00.079, 00:00:00:00.000, 60, 32, 0.4050633, M, 1.00e+00, 1, 0.01000000000000000, 8.10000000000000000e+01, , 0111 1011 1110 1011 1111 1101 1110 1111 1111 1010 1101 0100 1111 1111 1111 1111 1111 1111 1101 1010 1111 1010 1111 1111 1001, Mon Apr 27 20:18:02 CST 2026, 79
00:00:00:00.085, 00:00:00:00.000, 60, 36, 0.4235294, M, 2.00e+00, 2, 0.02511612770301124, 8.30000000000000000e+01, , 0111 1011 1110 1011 1111 1101 1110 1111 1111 1011 1101 1100 1111 1111 1111 1111 1111 1111 1101 1010 1111 1010 1111 1111 1001, Mon Apr 27 20:18:02 CST 2026, 85
00:00:00:00.089, 00:00:00:00.000, 60, 38, 0.4269663, M, 1.00e+00, 1, 0.01000000000000000, 8.40000000000000000e+01, , 0111 1011 1111 1011 1111 1101 1110 1111 1111 1011 1101 1100 1111 1111 1111 1111 1111 1111 1101 1010 1111 1010 1111 1111 1001, Mon Apr 27 20:18:02 CST 2026, 89
